,store,predictions,worst_scenario,best_scenario,MAE,MAPE
999,1000,280319.38,279639.1160261824,280999.6339738176,680.2589738175676,0.098297465287571
1000,1001,201505.58,200936.17304291597,202074.98320708403,569.4050820840372,0.09542215479127411
1001,1002,229517.78,228824.83362806166,230210.72887193834,692.9476219383438,0.09801594186751098
1002,1003,263536.28,262468.0456213049,264604.5168786951,1068.2356286951017,0.1630162514628055
1003,1004,190912.47,190380.45864785684,191444.47885214316,532.0101021431586,0.08772523634253389
1004,1005,235229.81,234657.8512985642,235801.7737014358,571.9612014358103,0.09745189853142429
1005,1006,244035.48,243558.9690271326,244511.9997228674,476.5153478673992,0.06802085240106787
1006,1007,249720.72,248991.64164115288,250449.79585884712,729.077108847128,0.09203218950810893
1007,1008,198925.9,198492.66763223184,199359.14486776816,433.2386177681592,0.07679026224053823
1008,1009,176616.25,176221.99418021538,177010.50581978462,394.25581978462776,0.08177815515862501
1009,1010,340989.44,340133.11416543496,341845.76083456504,856.3233345650331,0.08560318474703664
1010,1011,285955.7,284961.45703125,286949.91796875,994.23046875,0.1523728546594984
1011,1012,224142.38,223538.39973078546,224746.35026921454,603.9752692145271,0.11343039413694676
1012,1013,142970.92,142524.5979333826,143417.2458166174,446.3239416173985,0.1311243212814348
1013,1014,412153.0,410767.0593063767,413538.9406936233,1385.940693623311,0.17082891372216663
1014,1015,230034.16,229597.61611855996,230470.69638144004,436.5401314400336,0.07046651525295737
1015,1016,186770.16,186120.0394847973,187420.2730152027,650.1167652027025,0.11001007828338225
1016,1017,248113.92,247431.08003853462,248796.76371146538,682.8418364653717,0.10852456774870457
1017,1018,397636.62,396789.26150760136,398483.98849239864,847.363492398649,0.07286393669200744
1018,1019,317793.7,316725.68855574325,318861.68644425675,1067.9989442567564,0.12995869492904222
1019,1020,312756.94,312010.77421611064,313503.10078388936,746.1632838893569,0.09082121054377332
1020,1021,319632.9,318603.28077491553,320662.53172508447,1029.6254750844594,0.10656672206454375
1021,1022,265456.38,264941.5062024916,265971.2437975084,514.8687975084459,0.07895020337617994
1022,1023,215491.61,214995.91345544765,215987.30529455235,495.69591955236496,0.09176376233643167
1023,1024,213150.42,212718.42023859796,213582.42351140204,432.00163640202743,0.07112045239097475
1024,1025,264942.3,264352.1493612753,265532.4756387247,590.1631387246609,0.08096150010091996
1025,1026,359197.12,358219.6619378167,360174.5880621833,977.4630621832774,0.10988259113506946
1026,1027,491611.8,489886.7770798142,493336.8479201858,1725.0354201858122,0.13724029409190747
1027,1028,179904.45,179364.42851298564,180444.47773701436,540.0246120143578,0.10587973639160073
1028,1029,192517.64,191977.26685230152,193058.01439769848,540.3737726984801,0.11624603757799845
1029,1030,129760.94,129436.97415738492,130084.90084261508,323.9633426150761,0.09576114454213204
1030,1031,173650.94,173270.24934016046,174031.62565983954,380.6881598395269,0.08314285069936228
1031,1032,341062.03,340379.918536212,341744.143963788,682.1127137880063,0.08456862030096253
1032,1033,505480.6,504694.3745777027,506266.8129222973,786.2191722972974,0.06019080313560569
1033,1034,225794.14,225280.3573031039,226307.9239468961,513.7833218961165,0.08521254039594602
1034,1035,178892.53,178502.6349206873,179282.4275793127,389.8963293127115,0.08485634698534558
1035,1036,194432.19,193969.88525390625,194894.48974609375,462.30224609375,0.09967438354200883
1036,1037,237070.7,236435.58609586148,237705.82015413852,635.1170291385131,0.10629388847301258
1037,1038,215858.39,215285.24662162163,216431.53462837837,573.1440033783798,0.09902730659671802
1038,1039,314996.25,314075.5294684333,315916.9705315667,920.7205315667218,0.11884423471540013
1039,1040,322344.62,321595.9634448902,323093.2865551098,748.6615551097973,0.086449359604406
1040,1041,227085.62,226688.2466480152,227483.0033519848,397.37835198479786,0.06092217774174543
1041,1042,156862.78,156420.27848527237,157305.28401472763,442.50276472761846,0.11048003515110136
1042,1043,291577.97,290936.5166015625,292219.4208984375,641.4521484374989,0.07901855808727809
1043,1044,215788.92,215154.20839051943,216423.63535948057,634.7134844805746,0.1035241984089506
1044,1045,343894.28,342770.7884436319,345017.7740563681,1123.4928063680966,0.12483768473832374
1045,1046,336619.3,336040.2580764358,337198.3669235642,579.0544235641889,0.06548080777867492
1046,1047,181668.02,181198.76597471494,182137.26527528506,469.2496502850508,0.09190025526759375
1047,1048,275549.4,274894.16415487754,276204.64834512246,655.242095122468,0.08652574436063148
1048,1049,149343.3,148979.42098421665,149707.17276578335,363.87589078336146,0.09923080647791563
1049,1050,268681.7,268118.81143105996,269244.56356894004,562.8760689400342,0.0810827493584636
1050,1051,297825.7,297227.60669605155,298423.76830394845,598.0808039484795,0.07618621965382497
1051,1052,274535.9,273879.98046875,275191.83203125,655.9257812500002,0.09954699635178578
1052,1053,281683.1,280739.67673141893,282626.51076858107,943.4170185810818,0.10830291137969605
1053,1054,225998.9,225479.5585673564,226518.2539326436,519.3476826435808,0.08040727712256718
1054,1055,276408.2,275972.0786528716,276844.2963471284,436.1088471283786,0.05922675168496514
1055,1056,176555.8,175970.3225427576,177141.2712072424,585.4743322423983,0.1288234339244496
1056,1057,235446.89,234895.3837626689,235998.3974873311,551.5068623310812,0.09302793189964446
1057,1058,255268.08,254652.19820259712,255883.95804740288,615.8799224028724,0.09020649618358877
1058,1059,307510.4,306884.07419235643,308136.73830764357,626.3320576435799,0.06925142465955392
1059,1060,277014.47,276417.82039168075,277611.11710831925,596.6483583192567,0.08800150279084694
1060,1061,292833.2,292204.7438502956,293461.6311497044,628.443649704392,0.07243558771368876
1061,1062,237381.62,236873.23160367398,237890.01839632602,508.3933963260143,0.08336140423646655
1062,1063,162731.36,162455.39921611064,163007.31953388936,275.960158889358,0.06583180322134628
1063,1064,342419.6,341733.1852697424,343106.0022302576,686.4084802576017,0.0718775603848234
1064,1065,157403.7,157065.4068306588,157741.9994193412,338.2962943412163,0.08287877138375459
1065,1066,415315.0,413352.5917440878,417277.4082559122,1962.4082559121637,0.20823413694214996
1066,1067,222210.1,221764.53916807432,222655.64833192568,445.5545819256749,0.06984012961352291
1067,1068,179391.92,178939.44377507392,179844.39997492608,452.4780999260981,0.09912576278147214
1068,1069,237464.86,236929.67122175888,238000.04752824112,535.188153241131,0.09465028204014639
1069,1070,248561.97,247769.72284100507,249354.21465899493,792.2459089949319,0.10454319706431527
1070,1071,223504.23,223032.16676784205,223976.30198215795,472.0676071579402,0.07657008120715213
1071,1072,265992.66,265512.71004011825,266472.60245988175,479.9462098817564,0.0665634886567388
1072,1073,312378.03,310900.7214025549,313855.3410974451,1477.3098474451017,0.16541581526565383
1073,1074,196799.28,196232.7852882179,197365.7772117821,566.4959617820939,0.12316104675912946
1074,1075,408399.75,407490.1556957348,409309.3443042652,909.5943042652013,0.07774820620701976
1075,1076,153522.73,152988.84766944678,154056.62108055322,533.8867055532093,0.14946827737062432
1076,1077,167879.33,167528.4215978674,168230.2346521326,350.90652713260096,0.08598637022789672
1077,1078,260185.64,259307.91381176098,261063.36743823902,877.726813239021,0.11392531348645045
1078,1079,317973.56,317241.4719568201,318705.6530431799,732.0905431798989,0.09038045500466826
1079,1080,365492.75,364420.5788244299,366564.9211755701,1072.1711755701,0.09464467950915639
1080,1081,237753.3,236745.27141056504,238761.32233943496,1008.0254644349567,0.14757165018827115
1081,1082,236314.62,235833.53703019425,236795.71296980575,481.08796980574306,0.07439166653040384
1082,1083,215310.81,214861.69417757602,215759.93082242398,449.1183224239858,0.08375573599621614
1083,1084,232581.75,232135.3236380912,233028.1763619088,446.4263619087836,0.06898402401888357
1084,1085,243301.92,242634.9271933066,243968.9165566934,666.9946816934121,0.09573149831214035
1085,1086,218342.28,217869.78831028295,218814.77418971705,472.49293971706004,0.0886452986739885
1086,1087,234540.02,233999.05893686655,235080.97231313345,540.9566881334457,0.08200891131827806
1087,1088,198976.12,198250.83152317358,199701.41847682642,725.2934768264361,0.1514259473298031
1088,1089,381874.6,381364.72756545607,382384.45993454393,509.86618454391794,0.04955357597175685
1089,1090,233794.27,233252.76668074325,234335.76456925675,541.4989442567563,0.09065485281143011
1090,1091,308463.62,307679.64340952283,309247.60659047717,783.9815904771946,0.08659285071117197
1091,1092,446257.1,445115.31350295607,447398.87399704393,1141.780247043918,0.08611461685957252
1092,1093,321902.7,321084.87771853886,322720.49728146114,817.8097814611486,0.10141275721730343
1093,1094,186221.48,185752.20528927364,186690.76346072636,469.27908572635135,0.101127655704583
1094,1095,176023.36,175624.88807801943,176421.83067198057,398.47129698057444,0.08476902153045156
1095,1096,217653.44,217182.49365234375,218124.38134765625,470.94384765624903,0.0815166106441753
1096,1097,440664.22,440028.65354742005,441299.78395257995,635.5652025799416,0.06026450290762366
1097,1098,187580.39,187287.29767340582,187873.48357659418,293.09295159417195,0.059960818093420555
1098,1099,329334.06,328430.85225517803,330237.27274482197,903.2102448219476,0.10703247322025682
1099,1100,181402.7,180938.8509818412,181866.5552681588,463.8521431587841,0.09426513070478403
1100,1101,357176.12,356386.295555321,357965.954444679,789.829444679053,0.07554642695662132
1101,1102,250624.33,250067.7674461571,251180.8888038429,556.5606788429053,0.0822953024024057
1102,1103,208667.9,208168.25731102197,209167.55518897803,499.64893897804035,0.08228345805829493
1103,1104,197993.81,197543.62030194257,198444.00469805743,450.1921980574326,0.08152827387672394
1104,1105,198842.27,198388.44884264146,199296.08240735854,453.8167823585308,0.0906229431265066
1105,1106,187599.78,187173.54961993243,188026.01288006757,426.23163006756687,0.0870012395523123
1106,1107,231915.3,231148.27409733954,232682.31965266046,767.0227776604722,0.11991863423506387
1107,1108,202409.08,201816.98678341426,203001.16946658574,592.0913415857268,0.10203688082429378
1108,1109,188674.83,188073.8261652766,189275.8300847234,601.0019597233953,0.12714453484273322
1109,1110,171175.03,170864.30875211148,171485.75374788852,310.72249788851434,0.07480819536566145
1110,1111,181652.88,181005.13582796665,182300.61417203335,647.7391720333615,0.14045374817023565
1111,1112,336725.84,335652.1259897593,337799.5615102407,1073.7177602407105,0.12758887319456044
1112,1113,238808.47,238355.9741870777,239260.9633129223,452.4945629222969,0.07053569473454907
1113,1114,775952.8,773805.587573902,778100.037426098,2147.224926097974,0.09278639483047889
1114,1115,265471.3,264759.8598368877,266182.7651631123,711.4526631123313,0.1007500976713278
